,PRICE TYPE,DATE,PERIOD,PRICE ($/MWh),DEMAND (MW)
569,USEP,12 Nov 2005,42,136.53,4342.89
570,USEP,12 Nov 2005,43,131.42,4304.686
571,USEP,12 Nov 2005,44,132.0,4249.996
572,USEP,12 Nov 2005,45,134.85,4169.775
573,USEP,12 Nov 2005,46,131.83,4130.189
574,USEP,12 Nov 2005,47,122.46,4087.154
575,USEP,12 Nov 2005,48,111.09,3989.677
576,USEP,13 Nov 2005,1,140.79,3858.052
577,USEP,13 Nov 2005,2,140.15,3787.488
578,USEP,13 Nov 2005,3,136.96,3760.705
579,USEP,13 Nov 2005,4,115.37,3688.789
580,USEP,13 Nov 2005,5,111.04,3634.67
581,USEP,13 Nov 2005,6,108.0,3592.222
582,USEP,13 Nov 2005,7,107.13,3550.598
583,USEP,13 Nov 2005,8,107.04,3510.55
584,USEP,13 Nov 2005,9,105.04,3492.931
585,USEP,13 Nov 2005,10,105.04,3484.646
586,USEP,13 Nov 2005,11,105.05,3488.89
587,USEP,13 Nov 2005,12,105.05,3489.785
588,USEP,13 Nov 2005,13,105.05,3496.514
589,USEP,13 Nov 2005,14,104.95,3482.106
590,USEP,13 Nov 2005,15,104.95,3480.123
591,USEP,13 Nov 2005,16,107.04,3553.654
592,USEP,13 Nov 2005,17,111.04,3654.655
593,USEP,13 Nov 2005,18,131.84,3740.685
594,USEP,13 Nov 2005,19,140.02,3822.377
595,USEP,13 Nov 2005,20,150.47,3896.341
596,USEP,13 Nov 2005,21,151.71,3959.778
597,USEP,13 Nov 2005,22,152.33,4017.495
598,USEP,13 Nov 2005,23,112.06,4032.077
599,USEP,13 Nov 2005,24,110.02,4024.602
600,USEP,13 Nov 2005,25,107.05,4019.483
601,USEP,13 Nov 2005,26,107.05,4024.462
602,USEP,13 Nov 2005,27,112.05,4037.161
603,USEP,13 Nov 2005,28,131.81,4040.173
604,USEP,13 Nov 2005,29,131.83,4044.183
605,USEP,13 Nov 2005,30,131.74,4046.36
606,USEP,13 Nov 2005,31,141.5,4034.979
607,USEP,13 Nov 2005,32,141.0,4025.725
608,USEP,13 Nov 2005,33,132.75,3993.644
609,USEP,13 Nov 2005,34,133.45,3975.985
610,USEP,13 Nov 2005,35,129.45,3964.504
611,USEP,13 Nov 2005,36,110.81,3973.102
612,USEP,13 Nov 2005,37,115.36,4028.205
613,USEP,13 Nov 2005,38,127.49,4150.969
614,USEP,13 Nov 2005,39,402.85,4209.431
615,USEP,13 Nov 2005,40,320.27,4209.337
616,USEP,13 Nov 2005,41,122.41,4234.495
617,USEP,13 Nov 2005,42,252.71,4245.682
618,USEP,13 Nov 2005,43,194.17,4240.578
619,USEP,13 Nov 2005,44,150.0,4188.199
620,USEP,13 Nov 2005,45,146.51,4133.216
621,USEP,13 Nov 2005,46,146.72,4078.243
622,USEP,13 Nov 2005,47,141.26,4012.097
623,USEP,13 Nov 2005,48,122.2,3928.556
624,USEP,14 Nov 2005,1,109.92,3857.958
625,USEP,14 Nov 2005,2,124.25,3812.457
626,USEP,14 Nov 2005,3,113.55,3743.657
627,USEP,14 Nov 2005,4,121.12,3688.794
628,USEP,14 Nov 2005,5,147.1,3626.072
629,USEP,14 Nov 2005,6,171.21,3586.347
630,USEP,14 Nov 2005,7,155.25,3554.494
631,USEP,14 Nov 2005,8,153.6,3543.704
632,USEP,14 Nov 2005,9,134.09,3536.568
633,USEP,14 Nov 2005,10,134.03,3539.197
634,USEP,14 Nov 2005,11,124.64,3572.426
635,USEP,14 Nov 2005,12,142.16,3646.514
636,USEP,14 Nov 2005,13,131.27,3760.973
637,USEP,14 Nov 2005,14,131.34,3893.702
638,USEP,14 Nov 2005,15,108.21,4091.046
639,USEP,14 Nov 2005,16,108.23,4375.677
640,USEP,14 Nov 2005,17,121.27,4637.984
641,USEP,14 Nov 2005,18,106.68,4810.349
642,USEP,14 Nov 2005,19,108.53,4925.24
643,USEP,14 Nov 2005,20,127.51,5014.909
644,USEP,14 Nov 2005,21,128.58,5154.69
645,USEP,14 Nov 2005,22,136.85,5230.025
646,USEP,14 Nov 2005,23,136.85,5229.275
647,USEP,14 Nov 2005,24,128.58,5167.319
648,USEP,14 Nov 2005,25,128.45,5077.501
649,USEP,14 Nov 2005,26,128.48,5091.323
650,USEP,14 Nov 2005,27,128.58,5172.851
651,USEP,14 Nov 2005,28,136.08,5218.212
652,USEP,14 Nov 2005,29,146.5,5236.924
653,USEP,14 Nov 2005,30,136.65,5227.983
654,USEP,14 Nov 2005,31,132.76,5211.264
655,USEP,14 Nov 2005,32,131.62,5208.396
656,USEP,14 Nov 2005,33,130.54,5186.518
657,USEP,14 Nov 2005,34,128.58,5144.198
658,USEP,14 Nov 2005,35,128.44,5058.466
659,USEP,14 Nov 2005,36,124.29,4901.881
660,USEP,14 Nov 2005,37,116.0,4816.611
661,USEP,14 Nov 2005,38,115.95,4832.023
662,USEP,14 Nov 2005,39,109.69,4833.211
663,USEP,14 Nov 2005,40,115.77,4792.278
664,USEP,14 Nov 2005,41,126.51,4750.331
665,USEP,14 Nov 2005,42,127.58,4697.396
666,USEP,14 Nov 2005,43,126.5,4616.926
667,USEP,14 Nov 2005,44,126.45,4522.65
668,USEP,14 Nov 2005,45,126.58,4418.663
669,USEP,14 Nov 2005,46,130.58,4327.006
670,USEP,14 Nov 2005,47,128.47,4233.376
671,USEP,14 Nov 2005,48,126.24,4109.087
672,USEP,15 Nov 2005,1,125.23,3997.152
673,USEP,15 Nov 2005,2,152.45,3901.326
674,USEP,15 Nov 2005,3,147.72,3854.404
675,USEP,15 Nov 2005,4,142.57,3796.185
676,USEP,15 Nov 2005,5,131.35,3740.129
677,USEP,15 Nov 2005,6,128.32,3692.904
678,USEP,15 Nov 2005,7,127.23,3657.12
679,USEP,15 Nov 2005,8,126.29,3638.636
680,USEP,15 Nov 2005,9,125.2,3631.882
681,USEP,15 Nov 2005,10,126.27,3643.199
682,USEP,15 Nov 2005,11,127.23,3675.857
683,USEP,15 Nov 2005,12,125.23,3741.431
684,USEP,15 Nov 2005,13,126.24,3844.832
685,USEP,15 Nov 2005,14,127.25,3942.731
686,USEP,15 Nov 2005,15,107.58,4128.912
687,USEP,15 Nov 2005,16,121.05,4420.591
688,USEP,15 Nov 2005,17,126.39,4702.803
689,USEP,15 Nov 2005,18,121.25,4879.904
690,USEP,15 Nov 2005,19,126.43,4974.841
691,USEP,15 Nov 2005,20,126.42,5025.763
692,USEP,15 Nov 2005,21,127.53,5094.091
693,USEP,15 Nov 2005,22,128.47,5155.311
694,USEP,15 Nov 2005,23,128.48,5154.839
695,USEP,15 Nov 2005,24,128.43,5116.391
696,USEP,15 Nov 2005,25,127.44,5070.568
697,USEP,15 Nov 2005,26,127.45,5087.908
698,USEP,15 Nov 2005,27,128.49,5134.378
699,USEP,15 Nov 2005,28,128.49,5162.806
700,USEP,15 Nov 2005,29,128.55,5175.723
701,USEP,15 Nov 2005,30,125.5,5141.147
702,USEP,15 Nov 2005,31,123.42,5128.811
703,USEP,15 Nov 2005,32,163.17,5092.307
704,USEP,15 Nov 2005,33,163.13,5078.793
705,USEP,15 Nov 2005,34,163.19,5044.505
706,USEP,15 Nov 2005,35,124.88,4968.27
707,USEP,15 Nov 2005,36,115.62,4840.661
708,USEP,15 Nov 2005,37,115.06,4807.123
709,USEP,15 Nov 2005,38,115.57,4825.105
710,USEP,15 Nov 2005,39,121.16,4866.922
711,USEP,15 Nov 2005,40,117.14,4777.437
712,USEP,15 Nov 2005,41,117.13,4720.615
713,USEP,15 Nov 2005,42,119.41,4661.905
714,USEP,15 Nov 2005,43,117.28,4584.77
715,USEP,15 Nov 2005,44,115.92,4482.985
716,USEP,15 Nov 2005,45,117.32,4365.221
717,USEP,15 Nov 2005,46,115.33,4272.997
718,USEP,15 Nov 2005,47,111.13,4180.689
719,USEP,15 Nov 2005,48,108.83,4088.516
720,USEP,16 Nov 2005,1,111.58,3986.561
721,USEP,16 Nov 2005,2,121.76,3898.567
722,USEP,16 Nov 2005,3,120.78,3827.909
723,USEP,16 Nov 2005,4,120.78,3764.924
724,USEP,16 Nov 2005,5,117.6,3716.8
725,USEP,16 Nov 2005,6,114.56,3666.245
726,USEP,16 Nov 2005,7,111.53,3639.079
727,USEP,16 Nov 2005,8,110.41,3613.369
728,USEP,16 Nov 2005,9,107.59,3612.986
729,USEP,16 Nov 2005,10,105.07,3617.27
730,USEP,16 Nov 2005,11,124.2,3656.583
731,USEP,16 Nov 2005,12,126.23,3732.783
732,USEP,16 Nov 2005,13,124.16,3845.031
733,USEP,16 Nov 2005,14,121.02,3942.83
734,USEP,16 Nov 2005,15,103.1,4071.677
735,USEP,16 Nov 2005,16,104.29,4393.336
736,USEP,16 Nov 2005,17,111.59,4667.575
737,USEP,16 Nov 2005,18,111.59,4866.634
738,USEP,16 Nov 2005,19,112.7,4978.519
739,USEP,16 Nov 2005,20,144.91,5066.458
740,USEP,16 Nov 2005,21,302.53,5197.154
741,USEP,16 Nov 2005,22,302.43,5231.154
742,USEP,16 Nov 2005,23,177.95,5237.953
743,USEP,16 Nov 2005,24,112.82,5171.111
744,USEP,16 Nov 2005,25,111.91,5097.838
745,USEP,16 Nov 2005,26,112.29,5164.62
746,USEP,16 Nov 2005,27,115.4,5213.744
747,USEP,16 Nov 2005,28,118.15,5246.918
748,USEP,16 Nov 2005,29,114.83,5250.035
749,USEP,16 Nov 2005,30,115.91,5252.599
750,USEP,16 Nov 2005,31,122.06,5242.112
751,USEP,16 Nov 2005,32,123.44,5239.836
752,USEP,16 Nov 2005,33,122.99,5225.319
753,USEP,16 Nov 2005,34,121.91,5178.019
754,USEP,16 Nov 2005,35,115.3,5092.605
755,USEP,16 Nov 2005,36,111.71,4963.3
756,USEP,16 Nov 2005,37,110.73,4871.882
757,USEP,16 Nov 2005,38,111.61,4880.063
758,USEP,16 Nov 2005,39,111.57,4816.238
759,USEP,16 Nov 2005,40,117.63,4752.518
760,USEP,16 Nov 2005,41,123.37,4715.173
761,USEP,16 Nov 2005,42,124.45,4646.935
762,USEP,16 Nov 2005,43,123.26,4574.786
763,USEP,16 Nov 2005,44,123.16,4460.968
764,USEP,16 Nov 2005,45,123.16,4343.174
765,USEP,16 Nov 2005,46,122.36,4250.041
766,USEP,16 Nov 2005,47,123.16,4142.147
767,USEP,16 Nov 2005,48,123.2,4056.733
768,USEP,17 Nov 2005,1,123.5,3966.229
769,USEP,17 Nov 2005,2,125.17,3873.712
770,USEP,17 Nov 2005,3,124.13,3794.749
771,USEP,17 Nov 2005,4,123.11,3738.399
772,USEP,17 Nov 2005,5,118.07,3683.953
773,USEP,17 Nov 2005,6,113.01,3642.195
774,USEP,17 Nov 2005,7,109.8,3608.652
775,USEP,17 Nov 2005,8,107.97,3605.68
776,USEP,17 Nov 2005,9,107.97,3597.753
777,USEP,17 Nov 2005,10,107.97,3604.756
778,USEP,17 Nov 2005,11,107.57,3643.055
779,USEP,17 Nov 2005,12,107.59,3730.253
780,USEP,17 Nov 2005,13,108.0,3821.806
781,USEP,17 Nov 2005,14,108.0,3895.426
782,USEP,17 Nov 2005,15,103.94,4040.933
783,USEP,17 Nov 2005,16,107.58,4329.551
784,USEP,17 Nov 2005,17,113.01,4629.63
785,USEP,17 Nov 2005,18,108.57,4817.62
786,USEP,17 Nov 2005,19,108.57,4910.276
787,USEP,17 Nov 2005,20,113.17,4970.099
788,USEP,17 Nov 2005,21,113.18,4977.082
789,USEP,17 Nov 2005,22,121.26,5020.46
790,USEP,17 Nov 2005,23,121.33,5055.767
791,USEP,17 Nov 2005,24,125.33,5063.108
792,USEP,17 Nov 2005,25,121.33,5067.263
793,USEP,17 Nov 2005,26,121.26,5034.699
794,USEP,17 Nov 2005,27,121.34,5063.754
795,USEP,17 Nov 2005,28,126.46,5105.442
796,USEP,17 Nov 2005,29,126.95,5112.092
797,USEP,17 Nov 2005,30,126.45,5104.12
798,USEP,17 Nov 2005,31,126.45,5098.027
799,USEP,17 Nov 2005,32,126.46,5096.188
800,USEP,17 Nov 2005,33,125.88,5072.079
801,USEP,17 Nov 2005,34,125.38,5037.552
802,USEP,17 Nov 2005,35,124.24,4965.949
803,USEP,17 Nov 2005,36,121.18,4871.465
804,USEP,17 Nov 2005,37,121.06,4849.313
805,USEP,17 Nov 2005,38,117.06,4835.954
806,USEP,17 Nov 2005,39,113.48,4714.532
807,USEP,17 Nov 2005,40,109.65,4660.732
808,USEP,17 Nov 2005,41,115.07,4656.199
809,USEP,17 Nov 2005,42,119.73,4656.477
810,USEP,17 Nov 2005,43,119.81,4586.038
811,USEP,17 Nov 2005,44,119.28,4474.68
812,USEP,17 Nov 2005,45,121.2,4356.618
813,USEP,17 Nov 2005,46,115.53,4180.232
814,USEP,17 Nov 2005,47,111.68,4075.45
815,USEP,17 Nov 2005,48,107.98,4013.543
816,USEP,18 Nov 2005,1,111.01,3926.906
817,USEP,18 Nov 2005,2,121.2,3842.988
818,USEP,18 Nov 2005,3,119.11,3770.615
819,USEP,18 Nov 2005,4,112.57,3715.91
820,USEP,18 Nov 2005,5,112.52,3684.813
821,USEP,18 Nov 2005,6,110.54,3612.454
822,USEP,18 Nov 2005,7,107.55,3580.731
823,USEP,18 Nov 2005,8,109.06,3555.419
824,USEP,18 Nov 2005,9,109.01,3541.254
825,USEP,18 Nov 2005,10,107.54,3530.251
826,USEP,18 Nov 2005,11,106.9,3568.44
827,USEP,18 Nov 2005,12,106.83,3646.986
828,USEP,18 Nov 2005,13,107.58,3758.065
829,USEP,18 Nov 2005,14,105.98,3855.179
830,USEP,18 Nov 2005,15,105.46,4035.496
831,USEP,18 Nov 2005,16,105.99,4320.023
832,USEP,18 Nov 2005,17,106.63,4594.258
833,USEP,18 Nov 2005,18,106.71,4769.838
834,USEP,18 Nov 2005,19,112.48,4893.258
835,USEP,18 Nov 2005,20,112.68,4987.246
836,USEP,18 Nov 2005,21,113.24,5048.924
837,USEP,18 Nov 2005,22,114.26,5107.575
838,USEP,18 Nov 2005,23,114.24,5128.28
839,USEP,18 Nov 2005,24,113.21,5060.474
840,USEP,18 Nov 2005,25,108.51,5053.6
841,USEP,18 Nov 2005,26,108.54,5056.503
842,USEP,18 Nov 2005,27,113.27,5101.601
843,USEP,18 Nov 2005,28,111.7,5141.271
844,USEP,18 Nov 2005,29,110.19,5152.245
845,USEP,18 Nov 2005,30,111.7,5142.037
846,USEP,18 Nov 2005,31,111.69,5125.561
847,USEP,18 Nov 2005,32,108.52,5110.785
848,USEP,18 Nov 2005,33,108.52,5087.516
849,USEP,18 Nov 2005,34,108.57,5050.405
850,USEP,18 Nov 2005,35,108.49,4969.916
851,USEP,18 Nov 2005,36,108.34,4833.4
852,USEP,18 Nov 2005,37,106.76,4752.274
853,USEP,18 Nov 2005,38,108.57,4782.069
854,USEP,18 Nov 2005,39,108.37,4767.02
855,USEP,18 Nov 2005,40,104.91,4694.781
856,USEP,18 Nov 2005,41,104.56,4635.489
857,USEP,18 Nov 2005,42,106.17,4575.735
858,USEP,18 Nov 2005,43,108.12,4500.877
859,USEP,18 Nov 2005,44,106.14,4400.284
860,USEP,18 Nov 2005,45,106.54,4303.334
861,USEP,18 Nov 2005,46,106.08,4212.681
862,USEP,18 Nov 2005,47,106.53,4131.75
863,USEP,18 Nov 2005,48,106.62,4041.241
864,USEP,19 Nov 2005,1,105.91,3927.612
865,USEP,19 Nov 2005,2,109.5,3878.628
866,USEP,19 Nov 2005,3,117.12,3808.784
867,USEP,19 Nov 2005,4,112.07,3763.036
868,USEP,19 Nov 2005,5,107.96,3671.886
869,USEP,19 Nov 2005,6,107.52,3630.724
870,USEP,19 Nov 2005,7,107.28,3574.687
871,USEP,19 Nov 2005,8,106.35,3549.644
872,USEP,19 Nov 2005,9,106.35,3538.416
873,USEP,19 Nov 2005,10,106.35,3532.278
874,USEP,19 Nov 2005,11,106.35,3532.9
875,USEP,19 Nov 2005,12,107.47,3547.407
876,USEP,19 Nov 2005,13,107.33,3579.831
877,USEP,19 Nov 2005,14,108.9,3617.574
878,USEP,19 Nov 2005,15,108.95,3728.743
879,USEP,19 Nov 2005,16,146.09,3930.684
880,USEP,19 Nov 2005,17,149.42,4144.741
881,USEP,19 Nov 2005,18,127.18,4301.341
882,USEP,19 Nov 2005,19,159.04,4414.309
883,USEP,19 Nov 2005,20,172.45,4486.2
884,USEP,19 Nov 2005,21,172.49,4517.998
885,USEP,19 Nov 2005,22,150.94,4547.694
886,USEP,19 Nov 2005,23,134.2,4566.943
887,USEP,19 Nov 2005,24,134.17,4542.133
888,USEP,19 Nov 2005,25,151.33,4490.738
889,USEP,19 Nov 2005,26,129.41,4444.313
890,USEP,19 Nov 2005,27,121.27,4411.625
891,USEP,19 Nov 2005,28,127.17,4383.306
892,USEP,19 Nov 2005,29,129.24,4362.765
893,USEP,19 Nov 2005,30,121.74,4338.353
894,USEP,19 Nov 2005,31,121.2,4302.39
895,USEP,19 Nov 2005,32,107.05,4261.084
896,USEP,19 Nov 2005,33,105.86,4224.083
897,USEP,19 Nov 2005,34,105.35,4179.81
898,USEP,19 Nov 2005,35,106.04,4141.267
899,USEP,19 Nov 2005,36,105.33,4099.36
900,USEP,19 Nov 2005,37,105.84,4121.233
901,USEP,19 Nov 2005,38,111.34,4239.326
902,USEP,19 Nov 2005,39,127.16,4297.47
903,USEP,19 Nov 2005,40,121.43,4279.911
904,USEP,19 Nov 2005,41,113.93,4252.943
905,USEP,19 Nov 2005,42,114.19,4256.243
906,USEP,19 Nov 2005,43,110.01,4234.321
907,USEP,19 Nov 2005,44,107.07,4181.529
908,USEP,19 Nov 2005,45,106.28,4109.609
909,USEP,19 Nov 2005,46,105.36,4037.767
910,USEP,19 Nov 2005,47,104.82,3967.591
911,USEP,19 Nov 2005,48,103.17,3843.306
912,USEP,20 Nov 2005,1,105.54,3746.59
913,USEP,20 Nov 2005,2,104.34,3692.7
914,USEP,20 Nov 2005,3,101.96,3648.189
915,USEP,20 Nov 2005,4,103.37,3595.666
916,USEP,20 Nov 2005,5,101.39,3521.146
917,USEP,20 Nov 2005,6,100.91,3468.528
918,USEP,20 Nov 2005,7,100.34,3430.821
919,USEP,20 Nov 2005,8,98.55,3418.257
920,USEP,20 Nov 2005,9,98.52,3403.6
921,USEP,20 Nov 2005,10,98.52,3404.445
922,USEP,20 Nov 2005,11,98.56,3397.234
923,USEP,20 Nov 2005,12,98.56,3405.27
924,USEP,20 Nov 2005,13,98.77,3424.186
925,USEP,20 Nov 2005,14,98.54,3401.428
926,USEP,20 Nov 2005,15,98.78,3430.831
927,USEP,20 Nov 2005,16,105.37,3520.181
928,USEP,20 Nov 2005,17,105.96,3616.565
929,USEP,20 Nov 2005,18,106.97,3701.427
930,USEP,20 Nov 2005,19,112.05,3810.618
931,USEP,20 Nov 2005,20,121.14,3905.168
932,USEP,20 Nov 2005,21,126.2,3946.553
933,USEP,20 Nov 2005,22,123.19,3983.47
934,USEP,20 Nov 2005,23,107.09,4009.229
935,USEP,20 Nov 2005,24,107.08,4003.534
936,USEP,20 Nov 2005,25,107.08,4000.587
937,USEP,20 Nov 2005,26,107.07,3995.567
938,USEP,20 Nov 2005,27,107.12,3995.209
939,USEP,20 Nov 2005,28,107.12,3995.751
940,USEP,20 Nov 2005,29,110.81,3985.88
941,USEP,20 Nov 2005,30,107.12,3970.692
942,USEP,20 Nov 2005,31,121.03,3950.414
943,USEP,20 Nov 2005,32,120.47,3928.268
944,USEP,20 Nov 2005,33,107.16,3826.806
945,USEP,20 Nov 2005,34,108.17,3794.535
946,USEP,20 Nov 2005,35,108.91,3819.385
947,USEP,20 Nov 2005,36,110.36,3851.7
948,USEP,20 Nov 2005,37,108.93,3888.349
949,USEP,20 Nov 2005,38,106.97,4036.664
950,USEP,20 Nov 2005,39,115.38,4132.267
951,USEP,20 Nov 2005,40,123.09,4142.291
952,USEP,20 Nov 2005,41,123.04,4130.428
953,USEP,20 Nov 2005,42,123.09,4142.177
954,USEP,20 Nov 2005,43,123.07,4132.267
955,USEP,20 Nov 2005,44,121.18,4087.01
956,USEP,20 Nov 2005,45,121.07,4017.112
957,USEP,20 Nov 2005,46,107.88,3955.633
958,USEP,20 Nov 2005,47,105.32,3873.25
959,USEP,20 Nov 2005,48,105.14,3794.103
960,USEP,21 Nov 2005,1,104.72,3723.216
961,USEP,21 Nov 2005,2,105.87,3650.038
962,USEP,21 Nov 2005,3,102.43,3476.386
963,USEP,21 Nov 2005,4,102.49,3460.437
964,USEP,21 Nov 2005,5,101.87,3431.825
965,USEP,21 Nov 2005,6,101.76,3384.744
966,USEP,21 Nov 2005,7,101.25,3366.37
967,USEP,21 Nov 2005,8,101.23,3349.855
968,USEP,21 Nov 2005,9,101.22,3345.004
969,USEP,21 Nov 2005,10,101.23,3356.42
970,USEP,21 Nov 2005,11,101.71,3395.206
971,USEP,21 Nov 2005,12,102.5,3492.146
972,USEP,21 Nov 2005,13,102.59,3632.846
973,USEP,21 Nov 2005,14,102.54,3754.959
974,USEP,21 Nov 2005,15,102.59,3922.657
975,USEP,21 Nov 2005,16,105.38,4166.53
976,USEP,21 Nov 2005,17,106.72,4491.145
977,USEP,21 Nov 2005,18,108.54,4695.855
978,USEP,21 Nov 2005,19,108.54,4766.16
979,USEP,21 Nov 2005,20,108.46,4899.993
980,USEP,21 Nov 2005,21,108.47,4993.453
981,USEP,21 Nov 2005,22,112.38,5054.5
982,USEP,21 Nov 2005,23,108.49,5043.556
983,USEP,21 Nov 2005,24,108.48,5002.494
984,USEP,21 Nov 2005,25,108.31,4971.938
985,USEP,21 Nov 2005,26,108.33,4979.006
986,USEP,21 Nov 2005,27,108.48,5011.678
987,USEP,21 Nov 2005,28,108.5,5030.728
988,USEP,21 Nov 2005,29,108.48,5024.089
989,USEP,21 Nov 2005,30,108.49,5006.728
990,USEP,21 Nov 2005,31,108.49,4998.751
991,USEP,21 Nov 2005,32,108.56,4995.422
992,USEP,21 Nov 2005,33,108.34,4860.019
993,USEP,21 Nov 2005,34,106.04,4803.45
994,USEP,21 Nov 2005,35,106.02,4758.695
995,USEP,21 Nov 2005,36,103.88,4582.618
996,USEP,21 Nov 2005,37,103.86,4551.342
997,USEP,21 Nov 2005,38,104.04,4653.391
998,USEP,21 Nov 2005,39,104.55,4644.728
999,USEP,21 Nov 2005,40,105.2,4599.213
1000,USEP,21 Nov 2005,41,106.63,4535.433
1001,USEP,21 Nov 2005,42,108.2,4479.635
1002,USEP,21 Nov 2005,43,108.19,4404.334
1003,USEP,21 Nov 2005,44,107.96,4292.847
1004,USEP,21 Nov 2005,45,113.31,4136.034
1005,USEP,21 Nov 2005,46,109.99,4043.309
1006,USEP,21 Nov 2005,47,106.54,3942.542
1007,USEP,21 Nov 2005,48,104.32,3773.835
1008,USEP,22 Nov 2005,1,104.83,3658.472
1009,USEP,22 Nov 2005,2,105.37,3590.805
1010,USEP,22 Nov 2005,3,105.04,3506.777
1011,USEP,22 Nov 2005,4,104.82,3456.103
1012,USEP,22 Nov 2005,5,104.3,3411.607
1013,USEP,22 Nov 2005,6,103.77,3386.061
1014,USEP,22 Nov 2005,7,103.31,3354.735
1015,USEP,22 Nov 2005,8,103.31,3348.07
1016,USEP,22 Nov 2005,9,103.31,3345.078
1017,USEP,22 Nov 2005,10,103.31,3361.688
1018,USEP,22 Nov 2005,11,103.33,3390.395
1019,USEP,22 Nov 2005,12,103.35,3454.21
1020,USEP,22 Nov 2005,13,104.33,3574.697
1021,USEP,22 Nov 2005,14,104.86,3718.817
1022,USEP,22 Nov 2005,15,103.83,3934.63
1023,USEP,22 Nov 2005,16,104.9,4256.676
1024,USEP,22 Nov 2005,17,105.65,4516.155
1025,USEP,22 Nov 2005,18,106.69,4711.133
1026,USEP,22 Nov 2005,19,106.73,4764.992
1027,USEP,22 Nov 2005,20,107.33,4851.366
1028,USEP,22 Nov 2005,21,108.33,4918.446
1029,USEP,22 Nov 2005,22,108.49,4960.244
1030,USEP,22 Nov 2005,23,108.48,4956.367
1031,USEP,22 Nov 2005,24,106.28,4913.138
1032,USEP,22 Nov 2005,25,105.58,4893.457
1033,USEP,22 Nov 2005,26,105.58,4898.223
1034,USEP,22 Nov 2005,27,106.31,4913.362
1035,USEP,22 Nov 2005,28,107.18,4931.587
1036,USEP,22 Nov 2005,29,107.16,4923.381
1037,USEP,22 Nov 2005,30,106.07,4896.156
1038,USEP,22 Nov 2005,31,106.06,4851.6
1039,USEP,22 Nov 2005,32,106.09,4851.063
1040,USEP,22 Nov 2005,33,108.54,4843.096
1041,USEP,22 Nov 2005,34,108.41,4816.044
1042,USEP,22 Nov 2005,35,108.4,4750.187
1043,USEP,22 Nov 2005,36,104.0,4641.269
1044,USEP,22 Nov 2005,37,104.09,4572.42
1045,USEP,22 Nov 2005,38,104.16,4620.693
1046,USEP,22 Nov 2005,39,104.15,4625.882
1047,USEP,22 Nov 2005,40,104.07,4579.179
1048,USEP,22 Nov 2005,41,105.66,4534.926
1049,USEP,22 Nov 2005,42,108.34,4495.4
1050,USEP,22 Nov 2005,43,105.63,4367.636
1051,USEP,22 Nov 2005,44,104.04,4257.317
1052,USEP,22 Nov 2005,45,103.93,4129.737
1053,USEP,22 Nov 2005,46,103.3,4015.253
1054,USEP,22 Nov 2005,47,102.52,3820.026
1055,USEP,22 Nov 2005,48,100.67,3717.63
1056,USEP,23 Nov 2005,1,101.97,3676.553
1057,USEP,23 Nov 2005,2,102.6,3592.574
1058,USEP,23 Nov 2005,3,101.37,3407.775
1059,USEP,23 Nov 2005,4,101.38,3386.23
1060,USEP,23 Nov 2005,5,100.88,3362.97
1061,USEP,23 Nov 2005,6,101.79,3329.065
1062,USEP,23 Nov 2005,7,102.84,3307.088
1063,USEP,23 Nov 2005,8,103.35,3295.398
1064,USEP,23 Nov 2005,9,103.35,3293.584
1065,USEP,23 Nov 2005,10,100.71,3318.285
1066,USEP,23 Nov 2005,11,105.81,3350.978
1067,USEP,23 Nov 2005,12,105.65,3427.63
1068,USEP,23 Nov 2005,13,104.44,3526.309
1069,USEP,23 Nov 2005,14,174.32,3679.067
1070,USEP,23 Nov 2005,15,101.44,3909.974
1071,USEP,23 Nov 2005,16,102.72,4247.551
1072,USEP,23 Nov 2005,17,103.07,4503.103
1073,USEP,23 Nov 2005,18,103.27,4635.708
1074,USEP,23 Nov 2005,19,104.08,4735.794
1075,USEP,23 Nov 2005,20,104.18,4783.421
1076,USEP,23 Nov 2005,21,105.53,4862.076
1077,USEP,23 Nov 2005,22,106.1,4922.561
1078,USEP,23 Nov 2005,23,106.55,4940.374
1079,USEP,23 Nov 2005,24,106.11,4929.48
1080,USEP,23 Nov 2005,25,106.12,4922.144
1081,USEP,23 Nov 2005,26,105.1,4915.762
1082,USEP,23 Nov 2005,27,104.72,4877.374
1083,USEP,23 Nov 2005,28,105.09,4915.812
1084,USEP,23 Nov 2005,29,106.68,4928.54
1085,USEP,23 Nov 2005,30,107.26,4911.593
1086,USEP,23 Nov 2005,31,107.27,4909.351
1087,USEP,23 Nov 2005,32,107.25,4913.188
1088,USEP,23 Nov 2005,33,107.2,4891.822
1089,USEP,23 Nov 2005,34,107.2,4883.423
1090,USEP,23 Nov 2005,35,106.95,4848.434
1091,USEP,23 Nov 2005,36,104.0,4727.424
1092,USEP,23 Nov 2005,37,103.49,4631.796
1093,USEP,23 Nov 2005,38,104.16,4650.598
1094,USEP,23 Nov 2005,39,104.17,4641.761
1095,USEP,23 Nov 2005,40,104.07,4596.997
1096,USEP,23 Nov 2005,41,104.15,4517.899
1097,USEP,23 Nov 2005,42,105.71,4452.543
1098,USEP,23 Nov 2005,43,106.56,4375.161
1099,USEP,23 Nov 2005,44,105.65,4264.285
1100,USEP,23 Nov 2005,45,105.66,4137.281
